Object nr 1,Lap Nr:,Nr. of Corners,Corner 1,x,y
,800,8,C 1,18,13,C 2,12,27,C 3,8,62,C 4,11,37,C 5,6,9,C 6,23,64,C 7,19,43,C 8,13,52
,1600,9,C 1,18,13,C 2,8,62,C 3,8,22,C 4,11,35,C 5,11,46,C 6,23,64,C 7,6,9,C 8,18,23,C 9,21,50
,2400,9,C 1,20,62,C 2,21,11,C 3,8,11,C 4,15,20,C 5,10,29,C 6,16,44,C 7,10,54,C 8,5,64,C 9,4,21
,3200,8,C 1,9,53,C 2,18,29,C 3,10,35,C 4,4,13,C 5,20,13,C 6,16,44,C 7,6,24,C 8,18,59
,4000,10,C 1,6,18,C 2,18,28,C 3,28,26,C 4,18,15,C 5,18,43,C 6,1,28,C 7,7,49,C 8,6,38,C 9,18,54,C 10,6,61
,4800,7,C 1,6,23,C 2,18,15,C 3,8,64,C 4,7,42,C 5,4,13,C 6,17,37,C 7,9,53
,5600,8,C 1,6,23,C 2,18,15,C 3,8,64,C 4,7,42,C 5,4,13,C 6,17,37,C 7,1,32,C 8,6,52
,6400,7,C 1,6,23,C 2,18,15,C 3,7,42,C 4,8,64,C 5,4,13,C 6,17,37,C 7,9,53
,7200,7,C 1,6,23,C 2,18,15,C 3,4,13,C 4,8,64,C 5,7,42,C 6,17,37,C 7,9,53
,8000,8,C 1,6,24,C 2,18,15,C 3,9,61,C 4,4,13,C 5,7,38,C 6,17,37,C 7,8,51,C 8,15,69
,8800,8,C 1,6,24,C 2,18,15,C 3,9,61,C 4,4,13,C 5,16,35,C 6,7,43,C 7,1,33,C 8,15,69
,9600,8,C 1,6,24,C 2,18,15,C 3,8,59,C 4,7,43,C 5,4,13,C 6,16,35,C 7,1,33,C 8,15,69
,10400,8,C 1,6,24,C 2,18,15,C 3,9,59,C 4,6,39,C 5,4,13,C 6,16,35,C 7,8,49,C 8,11,69
,11200,8,C 1,6,24,C 2,18,15,C 3,8,59,C 4,6,39,C 5,4,13,C 6,16,35,C 7,8,49,C 8,15,69
,12000,9,C 1,6,24,C 2,18,15,C 3,8,59,C 4,7,39,C 5,4,13,C 6,8,49,C 7,17,37,C 8,17,26,C 9,15,69
,12800,8,C 1,2,24,C 2,22,12,C 3,2,12,C 4,2,39,C 5,8,59,C 6,12,30,C 7,8,49,C 8,15,69
,13600,9,C 1,2,24,C 2,8,55,C 3,12,30,C 4,2,39,C 5,22,12,C 6,2,12,C 7,13,46,C 8,3,65,C 9,14,64
,14400,8,C 1,2,24,C 2,12,30,C 3,22,12,C 4,2,12,C 5,8,55,C 6,2,39,C 7,13,45,C 8,14,64
,15200,7,C 1,8,52,C 2,22,12,C 3,2,12,C 4,2,24,C 5,2,39,C 6,12,30,C 7,6,63
,16000,8,C 1,8,52,C 2,2,39,C 3,22,12,C 4,2,12,C 5,2,24,C 6,12,30,C 7,6,63,C 8,13,40
,16800,7,C 1,6,66,C 2,4,41,C 3,2,27,C 4,22,12,C 5,2,12,C 6,15,29,C 7,8,52
,17600,8,C 1,2,27,C 2,22,12,C 3,2,12,C 4,4,41,C 5,5,63,C 6,15,29,C 7,8,52,C 8,14,69
,18400,8,C 1,2,27,C 2,22,12,C 3,2,12,C 4,5,63,C 5,4,41,C 6,15,29,C 7,8,52,C 8,14,42
,19200,8,C 1,2,27,C 2,9,12,C 3,4,41,C 4,5,63,C 5,12,32,C 6,22,12,C 7,12,47,C 8,15,69
,20000,9,C 1,2,27,C 2,22,12,C 3,2,12,C 4,5,65,C 5,4,41,C 6,15,29,C 7,6,55,C 8,14,42,C 9,15,69
,20800,8,C 1,2,27,C 2,22,12,C 3,2,12,C 4,5,63,C 5,6,41,C 6,15,29,C 7,5,51,C 8,15,69
,21600,7,C 1,2,27,C 2,22,12,C 3,2,12,C 4,5,63,C 5,6,41,C 6,15,29,C 7,5,51
,22400,8,C 1,2,27,C 2,22,12,C 3,2,12,C 4,5,59,C 5,4,41,C 6,15,29,C 7,12,51,C 8,14,67
,23200,8,C 1,2,27,C 2,22,12,C 3,2,12,C 4,4,41,C 5,5,63,C 6,12,32,C 7,8,52,C 8,15,69
,24000,9,C 1,2,27,C 2,22,12,C 3,2,12,C 4,5,63,C 5,4,41,C 6,14,29,C 7,14,42,C 8,8,52,C 9,15,69
,24800,9,C 1,2,27,C 2,22,12,C 3,2,12,C 4,5,63,C 5,4,41,C 6,15,29,C 7,8,52,C 8,15,39,C 9,14,69
,25600,8,C 1,2,27,C 2,6,41,C 3,22,12,C 4,2,12,C 5,5,59,C 6,14,29,C 7,12,49,C 8,14,67
,26400,7,C 1,2,27,C 2,22,12,C 3,2,12,C 4,5,59,C 5,6,41,C 6,15,29,C 7,14,67
,27200,7,C 1,7,13,C 2,2,30,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,13,42
,28000,7,C 1,7,13,C 2,2,30,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,13,42
,28800,7,C 1,7,13,C 2,2,30,C 3,15,67,C 4,12,32,C 5,3,40,C 6,8,58,C 7,13,42
,29600,7,C 1,7,13,C 2,15,67,C 3,8,27,C 4,25,17,C 5,3,40,C 6,14,42,C 7,8,58
,30400,7,C 1,2,30,C 2,7,13,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,14,42
,31200,7,C 1,2,30,C 2,7,13,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,13,42
,32000,7,C 1,7,13,C 2,2,30,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,13,42
,32800,7,C 1,2,30,C 2,7,13,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,13,42
,33600,7,C 1,7,13,C 2,7,27,C 3,15,67,C 4,2,36,C 5,8,58,C 6,8,48,C 7,15,38
,34400,6,C 1,7,27,C 2,7,13,C 3,15,67,C 4,2,36,C 5,8,54,C 6,14,42
,35200,7,C 1,2,30,C 2,7,13,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,14,42
,36000,7,C 1,7,13,C 2,2,30,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,56,C 7,14,42
,36800,7,C 1,7,13,C 2,2,30,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,54,C 7,13,42
,37600,7,C 1,7,13,C 2,2,30,C 3,14,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,14,42
,38400,7,C 1,7,13,C 2,2,30,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,14,42
,39200,7,C 1,7,13,C 2,7,27,C 3,15,67,C 4,2,36,C 5,8,58,C 6,8,47,C 7,15,39
,40000,6,C 1,7,13,C 2,7,27,C 3,15,67,C 4,3,40,C 5,8,54,C 6,14,42
,40800,6,C 1,7,27,C 2,7,13,C 3,14,67,C 4,2,36,C 5,8,58,C 6,14,42
,41600,7,C 1,2,30,C 2,7,13,C 3,14,67,C 4,15,29,C 5,3,40,C 6,8,54,C 7,14,42
,42400,6,C 1,7,13,C 2,7,27,C 3,14,67,C 4,2,36,C 5,8,54,C 6,14,42
,43200,7,C 1,7,27,C 2,7,13,C 3,14,67,C 4,2,36,C 5,8,58,C 6,8,48,C 7,15,39
,44000,7,C 1,7,27,C 2,7,13,C 3,15,67,C 4,2,36,C 5,8,58,C 6,8,48,C 7,15,39
,44800,7,C 1,8,39,C 2,24,29,C 3,7,13,C 4,11,29,C 5,3,54,C 6,8,67,C 7,14,56
,45600,6,C 1,7,27,C 2,7,13,C 3,15,67,C 4,2,36,C 5,8,54,C 6,14,42
,46400,7,C 1,2,30,C 2,7,13,C 3,15,67,C 4,15,29,C 5,3,40,C 6,8,58,C 7,14,42
,47200,6,C 1,7,27,C 2,7,13,C 3,14,67,C 4,3,40,C 5,8,54,C 6,14,42
