Lap Nr,Roi1,Roi1_x,Roi1_y,Roi1_w,Roi1_h
4480,,38,0,349,55
4481,,75,0,310,58
4482,,179,0,205,59
4483,,179,17,102,44
4484,,180,20,101,44
4485,,181,23,100,43
4486,,285,23,99,44
4487,,181,27,100,42
4488,,285,28,98,41
4489,,285,26,133,43
4490,,285,26,133,43
4491,,285,26,133,43
4492,,285,26,133,43
4493,,285,26,133,43
4494,,284,26,134,43
4495,,283,27,100,42
4496,,284,26,99,43
4497,,283,25,135,42
4498,,180,24,101,43
4499,,179,22,102,43
4500,,179,16,204,45
4501,,178,0,206,59
4502,,37,0,348,57
4503,,37,0,351,55
4504,,37,0,381,51
4505,,37,0,351,48
4506,,0,0,388,44
4507,,167,0,251,39
4508,,0,0,418,40
4509,,0,0,418,40
4510,,0,0,418,40
4511,,0,17,418,23
4512,,0,17,418,23
4513,,0,16,418,25
4514,,0,17,418,24
4515,,0,16,418,25
4516,,0,17,418,24
4517,,0,17,418,24
4518,,0,17,418,24
4519,,0,17,418,24
4520,,0,17,418,24
4521,,0,16,418,25
4522,,0,17,418,24
4523,,0,16,418,25
4524,,0,17,418,24
4525,,0,17,418,24
4526,,0,17,418,23
4527,,0,17,418,24
4528,,0,17,418,24
4529,,0,17,418,24
4530,,0,17,418,24
4531,,0,17,418,24
4532,,0,17,418,24
4533,,0,17,418,24
4534,,0,16,418,25
4535,,0,17,418,24
4536,,0,17,418,24
4537,,0,16,418,25
4538,,0,16,418,25
4539,,0,16,418,25
4540,,0,16,418,25
4541,,0,16,418,25
4542,,0,17,418,24
4543,,0,16,418,25
4544,,0,16,418,25
4545,,0,17,418,24
4546,,0,16,418,25
4547,,0,16,418,25
4548,,0,17,418,24
4549,,0,17,418,24
4550,,0,17,418,24
4551,,0,17,418,24
4552,,0,17,418,24
4553,,0,17,418,24
4554,,0,17,418,24
4555,,0,17,418,24
4556,,0,17,418,24
4557,,0,17,418,24
4558,,0,17,418,24
4559,,0,16,418,25
4560,,0,16,418,25
4561,,0,16,418,25
4562,,0,16,418,24
4563,,0,16,418,24
4564,,0,16,418,24
4565,,0,16,418,24
4566,,0,16,418,25
4567,,0,16,418,24
4568,,0,16,418,24
4569,,0,16,418,24
4570,,0,15,418,26
4571,,0,17,418,23
4572,,0,17,418,23
4573,,0,0,418,40
4574,,0,0,418,40
4575,,0,0,418,40
4576,,0,0,418,40
4577,,37,0,381,41
4578,,37,0,352,45
4579,,37,0,381,49
4580,,38,0,349,55
4581,,179,0,206,57
4582,,179,0,204,59
4583,,181,14,100,47
4584,,181,21,100,43
4585,,181,23,100,43
4586,,181,25,100,43
4587,,284,25,99,43
4588,,284,25,134,44
4589,,284,26,134,43
4590,,284,26,134,43
4591,,284,26,134,43
4592,,284,26,134,43
4593,,284,26,134,43
4594,,181,29,100,40
4595,,284,27,99,42
4596,,283,25,135,44
4597,,181,25,100,44
4598,,180,23,101,44
4599,,180,21,101,44
4600,,180,19,101,44
4601,,179,15,102,46
4602,,178,0,205,59
4603,,37,0,381,55
4604,,37,0,381,51
4605,,37,0,381,47
4606,,0,0,418,44
4607,,166,0,252,38
4608,,0,0,418,40
4609,,0,0,418,40
4610,,0,0,418,40
4611,,0,0,418,40
4612,,0,17,418,23
4613,,0,17,418,23
4614,,0,13,418,56
4615,,0,17,418,24
4616,,0,17,418,24
4617,,0,17,418,24
4618,,0,17,418,24
4619,,0,17,418,24
4620,,0,17,418,24
4621,,0,16,418,25
4622,,0,16,418,25
4623,,0,16,418,25
4624,,0,16,418,25
4625,,0,16,418,25
4626,,0,16,418,25
4627,,0,17,418,24
4628,,0,16,418,25
4629,,0,17,418,24
4630,,0,17,418,24
4631,,0,17,418,24
4632,,0,17,418,24
4633,,0,17,418,24
4634,,0,17,418,24
4635,,0,17,418,24
4636,,0,17,418,24
4637,,0,17,418,24
4638,,0,17,418,24
4639,,0,16,418,25
4640,,0,16,418,25
4641,,0,16,418,25
4642,,0,16,418,25
4643,,0,16,418,25
4644,,0,16,418,25
4645,,0,16,418,25
4646,,0,17,418,24
4647,,0,17,418,24
4648,,0,17,418,24
4649,,0,17,418,24
4650,,0,17,418,24
4651,,0,17,418,23
4652,,0,17,418,23
4653,,0,16,418,25
4654,,0,16,418,25
4655,,0,17,418,24
4656,,0,16,418,25
4657,,0,17,418,24
4658,,0,17,418,23
4659,,0,16,418,25
4660,,0,16,418,25
4661,,0,17,418,23
4662,,0,17,418,23
4663,,0,17,418,24
4664,,0,17,418,24
4665,,0,17,418,23
4666,,0,17,418,23
4667,,0,16,418,25
4668,,0,16,418,25
4669,,0,17,418,23
4670,,0,17,418,23
4671,,0,17,418,23
4672,,0,17,418,23
4673,,0,0,418,40
4674,,0,0,418,40
4675,,0,0,418,40
4676,,0,0,418,40
4677,,0,0,418,41
4678,,37,0,381,45
4679,,0,0,418,49
4680,,37,0,381,53
4681,,73,0,313,55
4682,,75,0,310,59
4683,,283,17,100,44
4684,,180,20,101,44
4685,,181,22,101,44
4686,,181,25,101,43
4687,,181,27,100,42
4688,,284,25,134,44
4689,,181,29,100,40
4690,,285,26,133,43
4691,,284,26,134,43
4692,,285,26,133,43
4693,,285,26,133,43
4694,,285,29,98,40
4695,,284,26,134,43
4696,,283,27,100,42
4697,,181,25,100,44
4698,,180,23,101,44
4699,,179,21,102,44
4700,,179,19,102,44
4701,,280,15,103,44
4702,,177,0,208,58
4703,,37,0,349,57
4704,,37,0,350,54
4705,,37,0,381,51
4706,,37,0,381,47
4707,,0,0,390,43
4708,,0,0,418,40
4709,,0,0,418,40
4710,,0,0,418,40
4711,,0,17,418,23
4712,,0,17,418,23
4713,,0,17,418,24
4714,,0,8,418,61
4715,,0,17,418,24
4716,,0,17,418,24
4717,,0,17,418,24
4718,,0,17,418,24
4719,,0,17,418,24
4720,,0,17,418,24
4721,,0,17,418,24
4722,,0,17,418,24
4723,,0,17,418,24
4724,,0,17,418,24
4725,,0,17,418,24
4726,,0,17,418,24
4727,,0,17,418,24
4728,,0,17,418,24
4729,,0,17,418,24
4730,,0,17,418,23
4731,,0,17,418,23
4732,,0,17,418,23
4733,,0,17,418,24
4734,,0,17,418,24
4735,,0,17,418,24
4736,,0,17,418,24
4737,,0,17,418,24
4738,,0,16,418,25
4739,,0,16,418,25
4740,,0,16,418,25
4741,,0,16,418,25
4742,,0,16,418,25
4743,,0,16,418,25
4744,,0,16,418,25
4745,,0,16,418,25
4746,,0,17,418,24
4747,,0,17,418,24
4748,,0,17,418,24
4749,,0,17,418,24
4750,,0,16,418,25
4751,,0,16,418,25
4752,,0,16,418,25
4753,,0,17,418,24
4754,,0,17,418,24
4755,,0,17,418,24
4756,,0,17,418,24
4757,,0,17,418,24
4758,,0,17,418,24
4759,,0,17,418,24
4760,,0,17,418,24
4761,,0,17,418,24
4762,,0,17,418,24
4763,,0,17,418,24
4764,,0,17,418,24
4765,,0,17,418,24
4766,,0,16,418,24
4767,,0,16,418,24
4768,,0,17,418,23
4769,,0,17,418,23
4770,,0,17,418,23
4771,,0,17,418,23
4772,,0,17,418,23
4773,,0,17,418,23
4774,,0,0,418,40
4775,,0,0,418,40
4776,,0,0,418,40
4777,,0,0,418,41
4778,,0,0,389,45
4779,,37,0,352,49
4780,,37,0,352,53
4781,,39,0,346,56
4782,,179,0,205,57
4783,,179,10,206,49
4784,,180,17,101,45
4785,,181,21,100,44
4786,,181,23,100,44
4787,,181,25,100,44
4788,,284,26,101,42
4789,,284,26,134,43
4790,,284,26,134,43
4791,,284,26,134,43
4792,,284,26,134,43
4793,,284,26,134,43
4794,,285,26,133,43
4795,,284,26,134,43
4796,,283,25,135,44
4797,,283,26,100,43
4798,,181,25,100,44
4799,,180,23,101,44
4800,,180,19,101,44
4801,,179,16,102,45
4802,,179,7,204,51
4803,,37,0,350,57
4804,,37,0,381,54
4805,,37,0,351,51
4806,,37,0,381,47
4807,,0,0,418,43
4808,,169,0,249,37
4809,,0,0,418,40
4810,,0,0,418,40
4811,,0,17,418,23
4812,,0,17,418,23
4813,,0,17,418,24
4814,,0,0,418,69
4815,,0,17,418,23
4816,,0,16,418,24
4817,,0,16,418,24
4818,,0,16,418,25
4819,,0,16,418,25
4820,,0,16,418,25
4821,,0,16,418,25
4822,,0,17,418,23
4823,,0,17,418,23
4824,,0,17,418,23
4825,,0,16,418,25
4826,,0,15,418,26
4827,,0,17,418,24
4828,,0,17,418,24
4829,,0,16,418,25
4830,,0,16,418,25
4831,,0,16,418,25
4832,,0,16,418,25
4833,,0,16,418,25
4834,,0,16,418,25
4835,,0,17,418,24
4836,,0,16,418,25
4837,,0,16,418,25
4838,,0,16,418,25
4839,,0,17,418,24
4840,,0,17,418,24
4841,,0,16,418,25
4842,,0,17,418,24
4843,,0,17,418,24
4844,,0,17,418,24
4845,,0,16,418,25
4846,,0,17,418,24
4847,,0,16,418,25
4848,,0,16,418,25
4849,,0,17,418,23
4850,,0,17,418,24
4851,,0,17,418,24
4852,,0,17,418,24
4853,,0,16,418,25
4854,,0,16,418,25
4855,,0,16,418,25
4856,,0,17,418,24
4857,,0,17,418,24
4858,,0,17,418,24
4859,,0,17,418,24
4860,,0,17,418,24
4861,,0,17,418,24
4862,,0,16,418,25
4863,,0,16,418,25
4864,,0,16,418,25
4865,,0,15,418,26
4866,,0,16,418,24
4867,,0,16,418,24
4868,,0,16,418,24
4869,,0,16,418,24
4870,,0,16,418,24
4871,,0,17,418,23
4872,,0,17,418,23
4873,,0,17,418,23
4874,,0,0,418,40
4875,,0,0,418,40
4876,,0,0,418,40
4877,,0,0,418,40
4878,,37,0,381,41
4879,,0,0,418,45
4880,,0,0,418,49
4881,,38,0,349,56
4882,,178,0,205,57
4883,,179,9,204,50
4884,,180,18,101,44
4885,,181,21,101,44
4886,,181,23,100,44
4887,,181,25,100,44
4888,,181,26,100,43
4889,,284,25,134,44
4890,,284,26,134,43
4891,,285,26,133,43
4892,,285,26,133,43
4893,,285,26,133,43
4894,,284,26,134,43
4895,,284,26,134,43
4896,,283,25,135,44
4897,,283,25,135,44
4898,,180,25,101,44
4899,,180,23,101,44
4900,,180,21,101,44
4901,,179,19,102,44
4902,,179,9,102,52
4903,,178,0,205,57
4904,,37,0,350,57
4905,,37,0,381,51
4906,,37,0,351,47
4907,,37,0,381,43
4908,,171,0,247,37
4909,,0,0,418,40
4910,,0,0,418,40
4911,,0,0,418,40
4912,,0,17,418,23
4913,,0,17,418,23
4914,,0,17,418,23
4915,,0,16,418,25
4916,,0,17,418,24
4917,,0,17,418,24
4918,,0,17,418,24
4919,,0,17,418,24
4920,,0,17,418,24
4921,,0,17,418,24
4922,,0,16,418,25
4923,,0,17,418,24
4924,,0,17,418,24
4925,,0,17,418,24
4926,,0,17,418,24
4927,,0,16,418,25
4928,,0,17,418,24
4929,,0,17,418,24
4930,,0,17,418,24
4931,,0,17,418,24
4932,,0,17,418,24
4933,,0,17,418,24
4934,,0,16,418,25
4935,,0,16,418,25
4936,,0,16,418,25
4937,,0,16,418,25
4938,,0,16,418,25
4939,,0,16,418,25
4940,,0,17,418,24
4941,,0,17,418,24
4942,,0,17,418,24
4943,,0,17,418,24
4944,,0,17,418,24
4945,,0,17,418,24
4946,,0,17,418,24
4947,,0,17,418,24
4948,,0,17,418,24
4949,,0,17,418,24
4950,,0,17,418,24
4951,,0,17,418,24
4952,,0,17,418,24
4953,,0,17,418,24
4954,,0,17,418,24
4955,,0,17,418,24
4956,,0,17,418,24
4957,,0,17,418,24
4958,,0,16,418,25
4959,,0,16,418,25
4960,,0,16,418,25
4961,,0,16,418,25
4962,,0,16,418,25
4963,,0,16,418,25
4964,,0,16,418,25
4965,,0,16,418,25
4966,,0,16,418,25
4967,,0,16,418,25
4968,,0,16,418,24
4969,,0,16,418,24
4970,,0,17,418,23
4971,,0,16,418,25
4972,,0,17,418,23
4973,,0,17,418,23
4974,,0,17,418,23
4975,,0,0,418,40
4976,,0,0,418,40
4977,,169,0,249,36
4978,,37,0,381,42
4979,,37,0,381,46
4980,,37,0,351,50
4981,,37,0,381,53
4982,,38,0,349,57
4983,,75,0,310,59
4984,,179,10,102,50
4985,,181,19,100,44
4986,,181,23,101,44
4987,,181,26,101,43
4988,,284,26,99,43
4989,,284,26,134,43
4990,,284,26,134,43
4991,,285,26,133,43
4992,,285,26,133,43
4993,,285,26,133,43
4994,,285,26,133,43
4995,,285,26,133,43
4996,,284,26,134,43
4997,,283,27,100,42
4998,,180,25,101,44
4999,,180,23,101,44
5000,,180,21,101,44
5001,,180,19,101,43
5002,,178,10,205,50
5003,,178,0,206,57
5004,,37,0,350,57
5005,,37,0,381,53
5006,,37,0,352,50
5007,,37,0,352,47
5008,,37,0,381,42
5009,,171,0,247,37
5010,,0,0,418,40
5011,,0,0,418,40
5012,,0,17,418,23
5013,,0,17,418,23
5014,,0,17,418,24
5015,,0,17,418,23
5016,,0,17,418,24
5017,,0,17,418,24
5018,,0,16,418,25
5019,,0,16,418,25
5020,,0,17,418,24
5021,,0,17,418,24
5022,,0,17,418,24
5023,,0,17,418,24
5024,,0,17,418,24
5025,,0,17,418,24
5026,,0,17,418,23
5027,,0,17,418,24
5028,,0,17,418,24
5029,,0,17,418,24
5030,,0,17,418,24
5031,,0,17,418,24
5032,,0,17,418,24
5033,,0,17,418,24
5034,,0,17,418,24
5035,,0,17,418,24
5036,,0,17,418,24
5037,,0,17,418,24
5038,,0,17,418,24
5039,,0,17,418,24
5040,,0,17,418,24
5041,,0,17,418,24
5042,,0,17,418,24
5043,,0,17,418,24
5044,,0,17,418,24
5045,,0,17,418,24
5046,,0,17,418,24
5047,,0,17,418,24
5048,,0,17,418,24
5049,,0,17,418,24
5050,,0,17,418,24
5051,,0,17,418,24
5052,,0,17,418,24
5053,,0,17,418,24
5054,,0,17,418,24
5055,,0,17,418,24
5056,,0,17,418,24
5057,,0,17,418,24
5058,,0,17,418,24
5059,,0,17,418,24
5060,,0,17,418,24
5061,,0,17,418,24
5062,,0,17,418,24
5063,,0,17,418,24
5064,,0,17,418,24
5065,,0,17,418,23
5066,,0,15,418,25
5067,,0,15,418,25
5068,,0,15,418,25
5069,,0,16,418,25
5070,,0,17,418,23
5071,,0,0,418,69
5072,,0,17,418,23
5073,,0,17,418,23
5074,,0,17,418,23
5075,,0,0,418,40
5076,,0,0,418,40
5077,,0,0,418,40
5078,,169,0,249,37
5079,,37,0,381,43
5080,,0,0,418,51
5081,,37,0,381,54
5082,,38,0,350,57
5083,,178,0,206,58
5084,,179,10,102,51
5085,,180,19,102,44
5086,,181,22,101,43
5087,,181,24,101,43
5088,,181,25,101,44
5089,,181,27,100,42
5090,,285,26,133,43
5091,,284,26,134,43
5092,,285,26,133,43
5093,,285,26,133,43
5094,,285,26,133,43
5095,,284,26,134,43
5096,,285,28,98,41
5097,,181,27,100,42
5098,,283,25,135,43
5099,,180,24,101,44
5100,,180,23,101,43
5101,,180,21,101,43
5102,,179,17,102,44
5103,,176,0,209,57
5104,,37,0,349,56
5105,,37,0,381,53
5106,,37,0,352,49
5107,,0,0,418,45
5108,,0,0,418,41
5109,,170,0,248,36
5110,,0,0,418,40
5111,,0,0,418,40
5112,,0,0,418,40
5113,,0,17,418,23
5114,,0,17,418,23
5115,,0,17,418,24
5116,,0,17,418,24
5117,,0,17,418,24
5118,,0,17,418,24
5119,,0,17,418,24
5120,,0,17,418,24
5121,,0,17,418,24
5122,,0,17,418,24
5123,,0,17,418,24
5124,,0,17,418,24
5125,,0,17,418,24
5126,,0,17,418,24
5127,,0,17,418,24
5128,,0,17,418,24
5129,,0,17,418,24
5130,,0,17,418,24
5131,,0,17,418,24
5132,,0,17,418,24
5133,,0,17,418,24
5134,,0,17,418,24
5135,,0,17,418,24
5136,,0,17,418,24
5137,,0,17,418,24
5138,,0,17,418,24
5139,,0,17,418,24
5140,,0,17,418,24
5141,,0,17,418,24
5142,,0,17,418,24
5143,,0,17,418,24
5144,,0,17,418,24
5145,,0,17,418,24
5146,,0,17,418,24
5147,,0,17,418,24
5148,,0,17,418,24
5149,,0,17,418,24
5150,,0,16,418,25
5151,,0,16,418,25
5152,,0,17,418,24
5153,,0,17,418,23
5154,,0,17,418,23
5155,,0,17,418,23
5156,,0,17,418,24
5157,,0,16,418,25
5158,,0,16,418,25
5159,,0,16,418,25
5160,,0,16,418,25
5161,,0,16,418,24
5162,,0,17,418,24
5163,,0,17,418,24
5164,,0,17,418,24
5165,,0,17,418,24
5166,,0,17,418,24
5167,,0,17,418,24
5168,,0,17,418,24
5169,,0,17,418,24
5170,,0,17,418,24
5171,,0,17,418,24
5172,,0,7,418,62
5173,,0,17,418,23
5174,,0,17,418,23
5175,,0,0,418,40
5176,,0,0,418,40
5177,,0,0,418,40
5178,,169,0,249,38
5179,,0,0,418,43
5180,,0,0,418,47
5181,,37,0,381,51
5182,,38,0,380,55
5183,,38,0,380,57
5184,,179,0,205,59
5185,,181,19,100,44
5186,,180,22,102,43
5187,,77,27,102,42
5188,,180,25,102,44
5189,,284,26,99,43
5190,,284,27,99,42
5191,,284,26,134,43
5192,,285,26,133,43
5193,,285,26,133,43
5194,,284,26,134,43
5195,,284,26,134,43
5196,,284,26,134,43
5197,,284,27,99,42
5198,,180,25,101,44
5199,,283,23,99,44
5200,,283,21,99,44
5201,,283,19,99,44
5202,,180,17,101,44
5203,,179,0,204,59
5204,,75,0,310,58
5205,,37,0,349,55
5206,,37,0,381,53
5207,,37,0,381,49
5208,,0,0,418,45
5209,,37,0,381,41
5210,,0,0,418,40
5211,,0,0,418,40
5212,,0,0,418,40
5213,,0,17,418,23
5214,,0,17,418,23
5215,,0,17,418,24
5216,,0,17,418,24
5217,,0,17,418,24
5218,,0,17,418,24
5219,,0,17,418,24
5220,,0,17,418,24
5221,,0,17,418,24
5222,,0,16,418,25
5223,,0,16,418,25
5224,,0,16,418,25
5225,,0,17,418,24
5226,,0,17,418,24
5227,,0,17,418,24
5228,,0,17,418,24
5229,,0,17,418,24
5230,,0,17,418,24
5231,,0,17,418,24
5232,,0,17,418,24
5233,,0,17,418,24
5234,,0,17,418,24
5235,,0,17,418,24
5236,,0,17,418,24
5237,,0,17,418,24
5238,,0,17,418,24
5239,,0,17,418,24
5240,,0,17,418,24
5241,,0,17,418,24
5242,,0,17,418,24
5243,,0,17,418,24
5244,,0,17,418,24
5245,,0,17,418,24
5246,,0,17,418,24
5247,,0,16,418,25
5248,,0,16,418,25
5249,,0,16,418,25
5250,,0,16,418,25
5251,,0,16,418,25
5252,,0,16,418,25
5253,,0,16,418,25
5254,,0,16,418,25
5255,,0,16,418,25
5256,,0,16,418,25
5257,,0,17,418,24
5258,,0,17,418,23
5259,,0,17,418,23
5260,,0,17,418,23
5261,,0,16,418,25
5262,,0,17,418,24
5263,,0,16,418,25
5264,,0,17,418,24
5265,,0,17,418,24
5266,,0,17,418,24
5267,,0,17,418,24
5268,,0,17,418,24
5269,,0,16,418,25
5270,,0,17,418,24
5271,,0,17,418,24
5272,,0,17,418,24
5273,,0,17,418,24
5274,,0,17,418,24
5275,,0,16,418,25
5276,,0,17,418,23
5277,,0,17,418,23
5278,,0,17,418,24
5279,,0,17,418,23
5280,,0,17,418,23
5281,,0,17,418,24
5282,,0,17,418,24
5283,,0,17,418,24
5284,,0,17,418,24
5285,,0,17,418,24
5286,,0,16,418,25
5287,,0,17,418,24
5288,,0,17,418,24
5289,,0,16,418,25
5290,,0,17,418,24
5291,,0,17,418,24
5292,,0,16,418,25
5293,,0,16,418,25
5294,,0,16,418,25
5295,,0,16,418,25
5296,,0,17,418,24
5297,,0,17,418,24
5298,,0,17,418,24
5299,,0,17,418,24
5300,,0,17,418,24
5301,,0,17,418,24
5302,,0,17,418,24
5303,,0,17,418,24
5304,,0,17,418,24
5305,,0,17,418,24
5306,,0,17,418,24
5307,,0,17,418,24
5308,,0,17,418,24
5309,,0,17,418,24
5310,,0,16,418,25
5311,,0,17,418,24
5312,,0,17,418,24
5313,,0,17,418,24
5314,,0,17,418,24
5315,,0,17,418,24
5316,,0,17,418,24
5317,,0,17,418,24
5318,,0,17,418,24
5319,,0,17,418,24
5320,,0,17,418,24
5321,,0,17,418,24
5322,,0,17,418,24
5323,,0,17,418,23
5324,,0,17,418,23
5325,,0,17,418,23
5326,,0,17,418,23
5327,,0,17,418,23
5328,,0,17,418,24
5329,,0,17,418,24
5330,,0,16,418,25
5331,,0,17,418,24
5332,,0,17,418,24
5333,,0,17,418,24
5334,,0,17,418,24
5335,,0,17,418,24
5336,,0,17,418,24
5337,,0,16,418,25
5338,,0,17,418,24
5339,,0,17,418,24
5340,,0,17,418,24
5341,,0,16,418,25
5342,,0,16,418,25
5343,,0,16,418,25
5344,,0,16,418,25
5345,,0,16,418,25
5346,,0,16,418,25
5347,,0,16,418,25
5348,,0,16,418,25
5349,,0,16,418,25
5350,,0,17,418,24
5351,,0,17,418,24
5352,,0,17,418,24
5353,,0,17,418,24
5354,,0,17,418,24
5355,,0,17,418,24
5356,,0,17,418,24
5357,,0,17,418,24
5358,,0,17,418,24
5359,,0,17,418,24
5360,,0,17,418,24
5361,,0,17,418,24
5362,,0,17,418,24
5363,,0,17,418,24
5364,,0,17,418,24
5365,,0,17,418,24
5366,,0,17,418,23
5367,,0,17,418,23
5368,,0,17,418,23
5369,,0,17,418,23
5370,,0,17,418,23
5371,,0,17,418,23
5372,,0,16,418,24
5373,,0,16,418,25
5374,,0,16,418,25
5375,,0,16,418,25
5376,,0,16,418,25
5377,,0,16,418,25
5378,,0,17,418,24
5379,,0,17,418,24
5380,,0,16,418,25
5381,,0,16,418,25
5382,,0,17,418,24
5383,,0,17,418,24
5384,,0,17,418,24
5385,,0,17,418,24
5386,,0,17,418,24
5387,,0,17,418,24
5388,,0,17,418,24
5389,,0,17,418,24
5390,,0,16,418,25
5391,,0,16,418,25
5392,,0,16,418,25
5393,,0,16,418,25
5394,,0,16,418,25
5395,,0,17,418,24
5396,,0,17,418,24
5397,,0,16,418,25
5398,,0,16,418,25
5399,,0,16,418,25
5400,,0,17,418,24
5401,,0,17,418,24
5402,,0,16,418,25
5403,,0,16,418,25
5404,,0,16,418,25
5405,,0,16,418,25
5406,,0,16,418,25
5407,,0,16,418,25
5408,,0,16,418,25
5409,,0,16,418,25
5410,,0,16,418,25
5411,,0,16,418,25
5412,,0,17,418,24
5413,,0,17,418,24
5414,,0,16,418,25
5415,,0,16,418,25
5416,,0,17,418,24
5417,,0,17,418,23
5418,,0,16,418,25
5419,,0,16,418,25
5420,,0,16,418,25
5421,,0,16,418,25
5422,,0,16,418,25
5423,,0,16,418,25
5424,,0,17,418,24
5425,,0,16,418,25
5426,,0,17,418,23
5427,,0,17,418,23
5428,,0,17,418,23
5429,,0,17,418,23
5430,,0,17,418,23
5431,,0,17,418,23
5432,,0,17,418,23
5433,,0,17,418,24
5434,,0,17,418,23
5435,,0,17,418,23
5436,,0,17,418,23
5437,,0,17,418,23
5438,,0,17,418,24
5439,,0,17,418,24
5440,,0,17,418,24
5441,,0,17,418,24
5442,,0,17,418,24
5443,,0,16,418,25
5444,,0,16,418,25
5445,,0,17,418,24
5446,,0,17,418,24
5447,,0,17,418,24
5448,,0,17,418,24
5449,,0,17,418,24
5450,,0,17,418,24
5451,,0,17,418,24
5452,,0,16,418,25
5453,,0,16,418,25
5454,,0,16,418,25
